availability,best_player_count,bgg_url,date,duration_min,id,max_players,min_age,min_players,name,price,url,weight
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgameexpansion/14356/pitchcar-mini-extension,2022-06-25,30,14356,8,6,2,Pitchcar Mini Expansión 1,22.45,https://jugamosotra.com/es/2-8-jugadores-/4223-pitchcar-mini-expansion-1.html,1.11
En stock. Recñibelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/243993/la-stanza,2022-06-25,90,243993,4,10,2,La Stanza Deluxe (Castellano),44.95,https://jugamosotra.com/es/inicio/7729-la-stanza-deluxe-castellano.html,2.95
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgameexpansion/14356/pitchcar-mini-extension,2022-06-25,30,14356,8,6,2,Pitchcar Mini Expansión 2,16.14,https://jugamosotra.com/es/2-8-jugadores-/4224-pitchcar-mini-expansion-2.html,1.11
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/219512/tudor,2022-06-25,120,219512,4,12,2,Tudor,24.95,https://jugamosotra.com/es/2-4-jugadores/7738-tudor.html,2.89
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/299266/funkoverse-strategy-game-jurassic-park-100,2022-06-25,60,299266,4,10,2,POP! Funkoverse Jurassic Park 100 para 4 Jugadores (Castellano),39.95,https://jugamosotra.com/es/juegos/7739-pop-funkoverse-jurassic-park-100-para-4-jugadores-castellano.html,2
"En Stock, Recíbelo en 24/48 horas",2,https://boardgamegeek.com/boardgame/146816/sanssouci,2022-06-25,45,146816,4,8,2,SANSSOUCI,35.95,https://jugamosotra.com/es/juegos/7748-sanssouci.html,2.1
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/162082/deus,2022-06-25,90,162082,4,14,2,Deus + Egipto,71.95,https://jugamosotra.com/es/juegos/7750-deus-egipto.html,2.85
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/241266/little-town,2022-06-25,60,241266,4,10,2,Little Town,17.45,https://jugamosotra.com/es/juegos/7751-little-town.html,1.94
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgamehonor/21042/2003-spiel-der-spiele-hit-fur-familien-recommended,2022-06-25,30,21042,4,4,2,10 Días por Europa,22.45,https://jugamosotra.com/es/juegos/7752-10-dias-por-europa.html,0
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/171011/favor-pharaoh,2022-06-25,45,171011,4,13,2,El Favor del Faraón,14.95,https://jugamosotra.com/es/juegos/7767-el-favor-del-faraon.html,2
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/233371/clank-space-deck-building-adventure,2022-06-25,90,233371,4,12,2,Clank! ¡En el Espacio!,37.95,https://jugamosotra.com/es/2-4-jugadores/7769-clank-en-el-espacio.html,2.54
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/244654/wildlands,2022-06-25,60,244654,4,14,2,Wildlands,45.45,https://jugamosotra.com/es/juegos/7770-wildlands.html,2.12
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/322564/fjords,2022-06-25,45,322564,4,8,2,Fjords,31.45,https://jugamosotra.com/es/juegos/7771-fjords.html,1.23
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/249259/war-chest,2022-06-25,30,249259,4,14,2,War Chest + Nobility (Inglés),49.95,https://jugamosotra.com/es/juegos/7775-war-chest-nobility-ingles.html,2.32
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/269595/copenhagen,2022-06-25,40,269595,4,8,2,COPENHAGEN,34.95,https://jugamosotra.com/es/juegos/7781-copenhagen.html,1.7
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/144041/patchistory,2022-06-25,120,144041,4,12,2,PATCHISTORY,34.95,https://jugamosotra.com/es/juegos/7783-patchistory.html,3.75
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/80979/fortuna,2022-06-25,60,80979,4,10,2,Fortuna,24.95,https://jugamosotra.com/es/juegos/7218-fortuna.html,2.39
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/167513/barony,2022-06-25,45,167513,4,14,2,Barony,33.94,https://jugamosotra.com/es/juegos/7220-barony.html,2.24
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/230591/favelas,2022-06-25,45,230591,4,14,2,Favelas,19.94,https://jugamosotra.com/es/2-4-jugadores/7236-favelas.html,1.71
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/270636/my-farm-shop,2022-06-25,45,270636,4,8,2,Mi tienda,20.95,https://jugamosotra.com/es/inicio/7257-mi-tienda.html,1.94
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/274037/solar-storm,2022-06-25,60,274037,4,10,1,Tormenta Solar,17.45,https://jugamosotra.com/es/juegos/7772-tormenta-solar.html,2.03
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/299604/aldabas-doors-cartagena,2022-06-25,45,299604,4,13,1,Aldabas: Puertas de Cartagena,15.35,https://jugamosotra.com/es/juegos/7784-aldabas-puertas-de-cartagena.html,2.25
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/261424/big-city-20th-anniversary-jumbo-edition,2022-06-25,60,261424,4,13,2,Big City 20th Anniversary Jumbo Edition,89.95,https://jugamosotra.com/es/juegos/7216-big-city-20th-anniversary-jumbo-edition.html,2.57
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/127434/taschkent,2022-06-25,60,127434,4,8,2,TASCHKENT + EXPANSIÓN,24.95,https://jugamosotra.com/es/juegos/7261-taschkent-expansion.html,2
Agotado. Consultar disponibilidad,3,https://boardgamegeek.com/boardgame/183682/orleans-invasion,2022-06-25,120,183682,5,12,1,Orleans: Invasion (Inglés),31.45,https://jugamosotra.com/es/inicio/7168-orleans-invasion-ingles.html,3.39
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgameexpansion/342501/paleo-ein-neuer-anfang,2022-06-25,60,342501,4,10,2,Paleo: Un Nuevo Comienzo,31.45,https://jugamosotra.com/es/juegos/7278-paleo-un-nuevo-comienzo.html,3.22
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/346965/azul-queens-garden,2022-06-25,60,346965,4,10,2,Azul: Jardín de la Reina,44.95,https://jugamosotra.com/es/2-4-jugadores/7282-azul-jardin-de-la-reina.html,2.9
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/132326/venetia,2022-06-25,90,132326,4,12,2,Venetia,34.95,https://jugamosotra.com/es/2-4-jugadores/7293-venetia.html,3.21
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/199/manhattan,2022-06-25,45,199,4,10,2,Manhattan (Inglés),29.96,https://jugamosotra.com/es/2-4-jugadores/7314-manhattan.html,1.92
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/156976/planes,2022-06-25,30,156976,4,14,2,Planes,24.95,https://jugamosotra.com/es/2-4-jugadores/7308-planes.html,1.96
Agotado. Consultar disponibilidad,6,https://boardgamegeek.com/boardgame/206051/insider,2022-06-25,15,206051,8,9,4,Insider,16.14,https://jugamosotra.com/es/4-8-jugadores/4093-insider.html,1.11
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/319402/silencio,2022-06-25,0,319402,4,10,2,Silencio,4.95,https://jugamosotra.com/es/juegos/7325-silencio.html,2
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/280789/pandemic-rapid-response,2022-06-25,20,280789,4,8,2,Pandemic Respuesta Rápida,27.95,https://jugamosotra.com/es/2-4-jugadores/7343-pandemic-respuesta-rapida.html,2.16
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/284429/paris-new-eden,2022-06-25,45,284429,4,10,2,Paris: Nuevo Edén,31.44,https://jugamosotra.com/es/juegos/7347-paris-nuevo-eden.html,2.33
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/29678/munchkin-quest,2022-06-25,180,29678,4,12,2,Munchkin Quest + MQ2 + Portal Combat,62.95,https://jugamosotra.com/es/juegos/7404-munchkin-quest.html,2.51
Agotado. Consultar disponibilidad,3,https://boardgamegeek.com/boardgame/220308/gaia-project,2022-06-25,150,220308,4,12,1,Gaia Project,48.95,https://jugamosotra.com/es/1-4-jugadores/4130-gaia-project.html,4.38
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/171011/favor-pharaoh,2022-06-25,45,171011,4,13,2,El Favor del Faraón,19.95,https://jugamosotra.com/es/juegos/7441-el-favor-del-faraon.html,2
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/261424/big-city-20th-anniversary-jumbo-edition,2022-06-25,60,261424,4,13,2,Big City 20th Anniversary Jumbo Edition + Expansión Urban Upgrade,105.9,https://jugamosotra.com/es/juegos/7439-big-city-20th-anniversary-jumbo-edition.html,2.57
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/230933/merlin,2022-06-25,75,230933,4,14,2,Merlin,34.95,https://jugamosotra.com/es/2-4-jugadores/7453-merlin.html,3.11
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/232219/dragon-castle,2022-06-25,45,232219,4,8,2,Dragon Castle,19.95,https://jugamosotra.com/es/2-4-jugadores/7449-dragon-castle.html,1.97
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/314040/pandemic-legacy-season-0,2022-06-25,60,314040,4,14,2,Pandemic Legacy Temporada 0,62.95,https://jugamosotra.com/es/juegos/7481-pandemic-legacy-temporada-0.html,3.09
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/300085/cupcake-academy,2022-06-25,10,300085,4,8,2,ACADEMIA DE CUPCAKES,18.14,https://jugamosotra.com/es/juegos/7480-academia-de-cupcakes.html,1.2
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/267378/chakra,2022-06-25,30,267378,4,8,2,CHAKRA,12.95,https://jugamosotra.com/es/juegos/7509-chakra.html,1.77
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/21791/masons,2022-06-25,45,21791,4,8,2,Mauer Bauer (Masons),19.95,https://jugamosotra.com/es/juegos/7515-mauer-bauer.html,2.14
Agotado. Consultar disponibilidad,4,https://boardgamegeek.com/boardgamedesigner/2/reiner-knizia,2022-06-25,30,2,4,12,3,Money!,14.95,https://jugamosotra.com/es/juegos/7724-money.html,1.96
En Stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/344405/cartaventura-oklahoma,2022-06-25,60,344405,6,10,1,Cartaventura: Oklahoma,10.75,https://jugamosotra.com/es/juegos/7727-cartaventura-oklahoma.html,1
Agotado. Consultar disponibilidad,3,https://boardgamegeek.com/boardgame/183682/orleans-invasion,2022-06-25,120,183682,5,12,1,Orleans: Invasión,26.95,https://jugamosotra.com/es/inicio/7071-orleans-invasion.html,3.39
En stock. Recíbelo en 24/48 horas,5,https://boardgamegeek.com/boardgame/8098/jungle-speed,2022-06-25,10,8098,10,7,2,Dobble Waterproof,16.95,https://jugamosotra.com/es/2-8-jugadores-/7733-dobble-waterproof.html,1.14
En stock. Recíbelo en 24/48 horas,5,https://boardgamegeek.com/boardgame/8098/jungle-speed,2022-06-25,10,8098,10,7,2,Jungle Speed Beach,21.95,https://jugamosotra.com/es/juegos/7732-jungle-speed.html,1.14
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/340789/nobel-run,2022-06-25,30,340789,4,10,1,Nobel Run,15.25,https://jugamosotra.com/es/juegos/7755-nobel-run.html,1.78
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/278824/rollecate,2022-06-25,15,278824,4,8,1,Lok'n'Roll,14.35,https://jugamosotra.com/es/juegos/7756-lok-n-roll.html,1.63
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/269385/lord-rings-journeys-middle-earth,2022-06-25,120,269385,5,14,1,Viajes por la Tierra Media,109.95,https://jugamosotra.com/es/1-5-jugadores/4011-viajes-por-la-tierra-media.html,2.6
En stock. Recíbelo en 24/48 horas,5,https://boardgamegeek.com/boardgame/344629/pepinillo,2022-06-25,15,344629,30,8,2,Pepinillo,7.15,https://jugamosotra.com/es/juegos/7758-pepinillo.html,1
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/340035/arkham-horror-card-game-edge-earth-campaign-expans,2022-06-25,120,340035,4,14,1,Arkham Horror: Los Confines de la Tierra Expansión Campaña,69.95,https://jugamosotra.com/es/juegos/7659-arkham-horror-los-confines-de-la-tierra-expansion-campana.html,3
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/317985/beyond-sun,2022-06-25,120,317985,4,14,2,Beyond the Sun,71.95,https://jugamosotra.com/es/juegos/7076-beyond-the-sun.html,3.09
Agotado. Consultar disponibilidad,3,https://boardgamegeek.com/boardgame/319966/king-dead-second-edition,2022-06-25,45,319966,4,14,2,The King is Dead,31.45,https://jugamosotra.com/es/juegos/7094-the-king-is-dead.html,2.15
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/356075/marvel-champions-card-game-nova-hero-pack,2022-06-25,0,356075,4,14,1,MARVEL CHAMPIONS: NOVA,16.95,https://jugamosotra.com/es/juegos/7661-marvel-champions-nova.html,3
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/303006/harry-potter-house-cup-competition,2022-06-25,75,303006,4,11,2,Harry Potter: La Copa de las Casas (Castellano),42.95,https://jugamosotra.com/es/juegos/7095-harry-potter-la-copa-de-las-casas-castellano.html,2.11
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/292032/funkoverse-strategy-game-harry-potter-100,2022-06-25,60,292032,4,10,2,POP! Funkoverse Harry Potter Base Set (Castellano),41.95,https://jugamosotra.com/es/juegos/7097-pop-funkoverse-harry-potter-base-set-castellano.html,2.24
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/263155/one-key,2022-06-25,20,263155,6,8,2,One Key,14.95,https://jugamosotra.com/es/juegos/7669-one-key.html,1.21
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/288182/smog-riders-showdown,2022-06-25,60,288182,4,14,2,Smog Riders Showdown,14.95,https://jugamosotra.com/es/juegos/7672-smog-riders-showdown.html,2
Agotado. Consultar disponibilidad,2,https://boardgamegeek.com/boardgame/295607/canopy,2022-06-25,30,295607,4,8,1,Amazonia,19.75,https://jugamosotra.com/es/juegos/7677-amazonia.html,2.1
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/300936/magica,2022-06-25,30,300936,6,7,2,Vía Magica,13.95,https://jugamosotra.com/es/juegos/7679-via-magica.html,1.44
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/324656/war-chest-siege,2022-06-25,60,324656,4,14,2,War Chest: Asedio,22.45,https://jugamosotra.com/es/juegos/7128-war-chest-asedio.html,2.6
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/332386/brew,2022-06-25,90,332386,4,10,2,Brew + Promos,31.45,https://jugamosotra.com/es/inicio/7131-brew-promos.html,2.36
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/323068/chef-umami,2022-06-25,35,323068,4,8,2,CHEF UMAMI,10.45,https://jugamosotra.com/es/inicio/7699-chef-umami.html,1.8
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/285774/marvel-champions-card-game,2022-06-25,90,285774,4,14,1,MARVEL CHAMPIONS: EL JUEGO DE CARTAS,41.95,https://jugamosotra.com/es/juegos/7696-marvel-champions-el-juego-de-cartas.html,2.89
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/30869/thebes,2022-06-25,60,30869,4,8,2,Jenseits von Theben: Das Kartenspiel (Juego de cartas) (Alemán),9.95,https://jugamosotra.com/es/inicio/7717-jenseits-von-theben-das-kartenspiel-juego-de-cartas-aleman.html,2.16
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgameexpansion/313646/glen-more-ii-highland-games,2022-06-25,120,313646,4,12,1,Glen More II: Highland Games,32.95,https://jugamosotra.com/es/juegos/7147-glen-more-ii-highland-games.html,2.83
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/177249/manhattan-project-chain-reaction,2022-06-25,40,177249,5,12,1,The Manhattan Project: Chain Reaction,10.45,https://jugamosotra.com/es/juegos/7574-the-manhattan-project-chain-reaction.html,1.87
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/336847/tyrants-underdark-board-game,2022-06-25,90,336847,4,14,2,Tiranos del Underdark Ed. Actualizada,53.95,https://jugamosotra.com/es/juegos/6989-tiranos-del-underdark-ed-actualizada.html,2.52
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/174611/ion-compound-building-game,2022-06-25,40,174611,7,8,2,Ion Un juego de Construcción de Compuestos,17.95,https://jugamosotra.com/es/inicio/7589-ion-un-juego-de-construccion-de-compuestos.html,1.35
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/246203/magic-mandala,2022-06-25,15,246203,4,6,2,Magic Mandala,10.75,https://jugamosotra.com/es/juegos/6995-magic-mandala.html,1
Agotado. Consultar disponibilidad,5,https://boardgamegeek.com/boardgame/12942/no-thanks,2022-06-25,20,12942,7,8,3,"No, Gracias",12.55,https://jugamosotra.com/es/juegos/7594-no-gracias.html,1.14
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/243430/krass-kariert,2022-06-25,30,243430,5,10,3,Combo Up,12.55,https://jugamosotra.com/es/3-5-jugadores/7595-combo-up.html,1.43
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/319145/ww84-wonder-woman-card-game,2022-06-25,25,319145,4,14,2,WW84: El Juego de Cartas,17.95,https://jugamosotra.com/es/juegos/7601-ww84-el-juego-de-cartas.html,0
Agotado. Consultar disponibilidad,3,https://boardgamegeek.com/boardgameexpansion/176677/five-tribes-artisans-naqala,2022-06-25,80,176677,4,13,2,Five Tribes: Los Artesanos de Naqala,24.25,https://jugamosotra.com/es/2-4-jugadores/7018-five-tribes-los-artesanos-de-naqala.html,2.8
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/261424/big-city-20th-anniversary-jumbo-edition,2022-06-25,60,261424,4,13,2,Big City 20th Anniversary Jumbo Edition,99.95,https://jugamosotra.com/es/juegos/7023-big-city-20th-anniversary-jumbo-edition.html,2.57
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgameexpansion/319035/fantastic-factories-manufactions,2022-06-25,60,319035,5,14,1,FÁBRICAS FANTÁSTICAS: MANUFACCIONES,17.95,https://jugamosotra.com/es/juegos/7605-fabricas-fantasticas-manufacciones.html,2.8
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgameexpansion/265182/big-city-20th-anniversary-jumbo-edition-urban-upgr,2022-06-25,60,265182,5,13,2,Big City 20: Urban Upgrade Expansion,29.95,https://jugamosotra.com/es/juegos/7024-big-city-20-urban-upgrade-expansion.html,3
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgameexpansion/319035/fantastic-factories-manufactions,2022-06-25,60,319035,5,14,1,FÁBRICAS FANTÁSTICAS: SUBTERFUGIOS,13.45,https://jugamosotra.com/es/juegos/7606-fabricas-fantasticas-subterfugios.html,2.8
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/299659/clash-cultures-monumental-edition,2022-06-25,240,299659,4,14,2,Clash of Cultures: Edición Monumental,127.45,https://jugamosotra.com/es/juegos/6976-clash-of-cultures-edicion-monumental.html,3.7
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/211940/okey-dokey,2022-06-25,32,211940,5,6,1,Okey Dokey,9.95,https://jugamosotra.com/es/juegos/7565-okey-dokey.html,1.17
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/181120/pocket-invaders,2022-06-25,20,181120,4,8,2,Pocket Invaders ( 3ª Edición ),11.95,https://jugamosotra.com/es/2-4-jugadores/6979-pocket-invaders-3-edicion-.html,2.25
Agotado. Consultar disponibilidad,2,https://boardgamegeek.com/boardgame/181120/pocket-invaders,2022-06-25,20,181120,4,8,2,Pocket Invaders ( 3ª Edición ): Nuevos Desafíos,3.95,https://jugamosotra.com/es/2-4-jugadores/6980-pocket-invaders-3-edicion-nuevos-desafios.html,2.25
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/256382/disney-villainous,2022-06-25,50,256382,6,10,2,Villainous : Despicable plots,46.75,https://jugamosotra.com/es/juegos/7607-villainous-despicable-plots.html,2.45
Agotado. Consultar disponibilidad,4,https://boardgamegeek.com/boardgameexpansion/238004/stone-age-mammoth-herd,2022-06-25,80,238004,4,10,2,Stone Age: The Mammoth Herd,11.95,https://jugamosotra.com/es/2-4-jugadores/7028-stone-age-the-mammoth-herd.html,1.67
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/275044/glow,2022-06-25,45,275044,4,10,2,Glow,23.95,https://jugamosotra.com/es/juegos/7046-glow.html,2.03
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/330084/unlock-legendary-adventures,2022-06-25,60,330084,6,10,1,Unlock!: Legendary Adventures,31.95,https://jugamosotra.com/es/2-6-jugadores/7614-unlock-legendary-adventures.html,2.67
Agotado. Consultar disponibilidad,4,https://boardgamegeek.com/boardgameexpansion/255588/inis-seasons-inis,2022-06-25,90,255588,5,14,2,Inis: Las Estaciones de Inis,42.45,https://jugamosotra.com/es/2-4-jugadores/7609-inis-las-estaciones-de-inis.html,2.91
Agotado. Consultar disponibilidad,2,https://boardgamegeek.com/boardgame/244522/s-pretty-clever,2022-06-25,30,244522,4,8,1,Optimus,13.44,https://jugamosotra.com/es/1-4-jugadores/3964-optimus.html,1.88
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/314036/photosynthesis-under-moonlight,2022-06-25,60,314036,4,8,2,Photosynthesis: Under the Moonlight,17.95,https://jugamosotra.com/es/2-4-jugadores/7050-photosynthesis-under-the-moonlight.html,2.5
En Stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/296912/fort,2022-06-25,40,296912,4,10,2,Fort,26.95,https://jugamosotra.com/es/juegos/7627-fort.html,2.43
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/340041/kingdomino-origins,2022-06-25,40,340041,4,8,2,Kingdomino Origins,25.1,https://jugamosotra.com/es/juegos/7052-kingdomino-origins.html,2.09
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/260788/knapp-daneben,2022-06-25,20,260788,5,8,1,Knapp Daneben,7.95,https://jugamosotra.com/es/1-5-jugadores/3966-knapp-daneben.html,1
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/335609/ten,2022-06-25,30,335609,5,10,1,Ten,17.95,https://jugamosotra.com/es/juegos/7637-ten.html,1.33
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/269199/dizzle,2022-06-25,30,269199,4,8,1,Dizzle,11.95,https://jugamosotra.com/es/1-4-jugadores/3967-dizzle.html,1.27
En stock. Recibelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/156009/port-royal,2022-06-25,50,156009,5,8,2,Port Royal Big Box,22.45,https://jugamosotra.com/es/juegos/7641-port-royal-big-box-promo.html,1.62
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/308329/batman-who-laughs-rising,2022-06-25,90,308329,4,15,1,The Batman Who Laughs Rising (Castellano),42.25,https://jugamosotra.com/es/juegos/7645-the-batman-who-laughs-rising-castellano.html,2.4
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/313718/hibachi,2022-06-25,45,313718,4,10,2,Hibachi,26.95,https://jugamosotra.com/es/juegos/7067-hibachi.html,1.63
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/341169/great-western-trail-second-edition,2022-06-25,150,341169,4,12,1,Great Western Trail Segunda Edición,44.95,https://jugamosotra.com/es/juegos/7069-great-western-trail-segunda-edicion.html,3.64
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/26472/dragon-parade,2022-06-25,30,26472,5,10,2,Dragon Parade,14.95,https://jugamosotra.com/es/juegos/7559-dragon-parade.html,1.22
En stock. Recíbelo en 24/48 horas,5,https://boardgamegeek.com/boardgame/292907/deadlies,2022-06-25,30,292907,5,10,3,¡Peca tú!,13.45,https://jugamosotra.com/es/inicio/7436-peca-tu.html,1.33
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/299592/beez,2022-06-25,45,299592,4,8,2,Beez,39.95,https://jugamosotra.com/es/juegos/6828-beez.html,1.79
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/154825/arkwright,2022-06-25,240,154825,4,12,2,Arkwright,71.94,https://jugamosotra.com/es/juegos/6851-arkwright.html,4.59
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/325810/ascension-10-year-anniversary-edition,2022-06-25,30,325810,4,13,1,Ascension Edición 10 Aniversario,31.45,https://jugamosotra.com/es/juegos/7437-ascension-edicion-10-aniversario.html,2
En stock. Recíbelo en 24/48 horas,5,https://boardgamegeek.com/boardgame/235944/schummel-hummelhttps://boardgamegeek.com/boardgame/105593/cheating-moth,2022-06-25,30,105593,5,7,3,La Polilla Tramposa,8.25,https://jugamosotra.com/es/3-5-jugadores/7476-la-polilla-tramposa.html,1.15
En stock. Recíbelo en 24/48,3,https://boardgamegeek.com/boardgame/257733/fine-sand,2022-06-25,30,257733,4,10,1,Castillos de arena,19.55,https://jugamosotra.com/es/juegos/7483-castillos-de-arena.html,2.06
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/259809/sonar-family,2022-06-25,45,259809,4,8,2,Sonar Family,20.95,https://jugamosotra.com/es/juegos/6886-sonar-family.html,1.7
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/249703/gentes-deluxified-edition,2022-06-25,120,249703,4,14,1,Gentes: Deluxified,95.0,https://jugamosotra.com/es/1-4-jugadores/3877-gentes-deluxified.html,3.26
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/223321/detective-modern-crime-board-game,2022-06-25,180,223321,5,16,1,Detective + 30 Character Portraits,40.45,https://jugamosotra.com/es/1-5-jugadores/3878-detective.html,2.74
Agotado. Consultar disponibilidad,4,https://boardgamegeek.com/boardgame/174801/blood-rage-gods-asgard,2022-06-25,90,174801,4,13,2,Blood Rage: DIOSES DE ASGARD,13.95,https://jugamosotra.com/es/juegos/6894-blood-rage-dioses-de-asgard.html,2.61
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/209220/lady-richmond-ein-erzocktes-erbe,2022-06-25,0,209220,5,8,2,Lady Richmond: Una herencia en subasta,12.54,https://jugamosotra.com/es/2-5-jugadores/7488-lady-richmond-una-herencia-en-subasta.html,1.33
